record_id,dataset_id,source_row,row_label,row_data,search_text
record_3bfdc5fb3d48cc265640f964,dataset_bf22e5b5652536981e06b029,19,1.立案监督:指人民检察院对侦查机关刑事立案活动的监督。包括对应当立案而不立案的监督和对不应,"{""项 目"":""1.立案监督:指人民检察院对侦查机关刑事立案活动的监督。包括对应当立案而不立案的监督和对不应""}",表7 2018年人民检察院纠正违法情况统计表；统计期间：2018-2018；项 目：1.立案监督:指人民检察院对侦查机关刑事立案活动的监督。包括对应当立案而不立案的监督和对不应
record_f0ae567cc167d3559862639e,dataset_bf22e5b5652536981e06b029,20,当立案而立案的监督。,"{""项 目"":""当立案而立案的监督。""}",表7 2018年人民检察院纠正违法情况统计表；统计期间：2018-2018；项 目：当立案而立案的监督。
record_33c28280b7184da0693ee9f6,dataset_bf22e5b5652536981e06b029,21,2.监督立案:包括侦查机关接到要求说明不立案理由后主动立案和执行通知立案。,"{""项 目"":""2.监督立案:包括侦查机关接到要求说明不立案理由后主动立案和执行通知立案。""}",表7 2018年人民检察院纠正违法情况统计表；统计期间：2018-2018；项 目：2.监督立案:包括侦查机关接到要求说明不立案理由后主动立案和执行通知立案。
record_fa5483d45c753d4e4dfe35d5,dataset_bf22e5b5652536981e06b029,22,3.监督撤案:指人民检察院已纠正的不应当立案而立案的案件。,"{""项 目"":""3.监督撤案:指人民检察院已纠正的不应当立案而立案的案件。""}",表7 2018年人民检察院纠正违法情况统计表；统计期间：2018-2018；项 目：3.监督撤案:指人民检察院已纠正的不应当立案而立案的案件。
record_dc3eaa35664cb9c4804ea8a0,dataset_bf22e5b5652536981e06b029,23,4.监管活动:指人民检察院对监狱等监管改造场所的管理活动进行的监督。,"{""项 目"":""4.监管活动:指人民检察院对监狱等监管改造场所的管理活动进行的监督。""}",表7 2018年人民检察院纠正违法情况统计表；统计期间：2018-2018；项 目：4.监管活动:指人民检察院对监狱等监管改造场所的管理活动进行的监督。
record_3c1f2c813ae4c2f01cbe826e,dataset_f011ea0b21e026b7891f263d,4,合 计,"{""案件类别"":""合 计"",""收 案"":""18632"",""结 案"":""15495"",""未 结"":""9755""}",表7 2018年全国法院区际司法协助案件情况统计表；统计期间：2018-2018；案件类别：合 计；收 案：18632；结 案：15495；未 结：9755
record_ea27e46bb6d7eb794520f4c9,dataset_f011ea0b21e026b7891f263d,5,认可与执行申请审查,"{""案件类别"":""认可与执行申请审查"",""收 案"":""109"",""结 案"":""85"",""未 结"":""60""}",表7 2018年全国法院区际司法协助案件情况统计表；统计期间：2018-2018；案件类别：认可与执行申请审查；收 案：109；结 案：85；未 结：60
record_409197de98fd77623b8f65b0,dataset_f011ea0b21e026b7891f263d,6,送达文书,"{""案件类别"":""送达文书"",""收 案"":""17324"",""结 案"":""14585"",""未 结"":""8556""}",表7 2018年全国法院区际司法协助案件情况统计表；统计期间：2018-2018；案件类别：送达文书；收 案：17324；结 案：14585；未 结：8556
record_8bd1942d1fa55ba2122e1b3a,dataset_f011ea0b21e026b7891f263d,7,调查取证,"{""案件类别"":""调查取证"",""收 案"":""1197"",""结 案"":""825"",""未 结"":""1137""}",表7 2018年全国法院区际司法协助案件情况统计表；统计期间：2018-2018；案件类别：调查取证；收 案：1197；结 案：825；未 结：1137
record_9e9a2bc7a423853756a11fd8,dataset_f011ea0b21e026b7891f263d,8,被判刑人移管,"{""案件类别"":""被判刑人移管""}",表7 2018年全国法院区际司法协助案件情况统计表；统计期间：2018-2018；案件类别：被判刑人移管
record_999c677de33a9ede86a2171d,dataset_f011ea0b21e026b7891f263d,9,罪赃移交,"{""案件类别"":""罪赃移交"",""收 案"":""2"",""未 结"":""2""}",表7 2018年全国法院区际司法协助案件情况统计表；统计期间：2018-2018；案件类别：罪赃移交；收 案：2；未 结：2
record_012fb48ce92c797ac63a0aed,dataset_21e7bbf49179802d555cda33,4,困难残疾人生活补贴对象,"{""指 标"":""困难残疾人生活补贴对象"",""单位"":""万人"",""2018 年"":""1 005.8"",""2017 年"":""1 019.2"",""比上年增长(%)"":""-1.3""}",表7 残疾人福利情况登记表；统计期间：2018-2018；指 标：困难残疾人生活补贴对象；单位：万人；2018 年：1 005.8；2017 年：1 019.2；比上年增长(%)：-1.3
record_7cf5f14dbe6b370a1122c984,dataset_21e7bbf49179802d555cda33,5,重度残疾人护理补贴对象,"{""指 标"":""重度残疾人护理补贴对象"",""单位"":""万人"",""2018 年"":""1 193.0"",""2017 年"":""1 053.7"",""比上年增长(%)"":""13.2""}",表7 残疾人福利情况登记表；统计期间：2018-2018；指 标：重度残疾人护理补贴对象；单位：万人；2018 年：1 193.0；2017 年：1 053.7；比上年增长(%)：13.2
record_096547a346c02377cb0b1f81,dataset_466e1430aea7fa2edfba81af,5,数量,"{""审理 结果"":""数量"",""维持"":""99930"",""驳回"":""23721"",""确认 违法"":""5951"",""撤销"":""19502"",""变更"":""409"",""责令 履行"":""3862"",""终 止/调解 (和解)"":""19771"",""终 止/其他"":""20953"",""其他"":""2617"",""总计"":""196716""}",表7 行政复议案件审结情况统计表；统计期间：2018-2018；审理 结果：数量；维持：99930；驳回：23721；确认 违法：5951；撤销：19502；变更：409；责令 履行：3862；终 止/调解 (和解)：19771；终 止/其他：20953；其他：2617；总计：196716
record_e129acb57480d7dfa97be2c5,dataset_466e1430aea7fa2edfba81af,6,百分比,"{""审理 结果"":""百分比"",""维持"":""50.8%"",""驳回"":""12.06%"",""确认 违法"":""3.03?"",""撤销"":""9.91%"",""变更"":""0.21%"",""责令 履行"":""1.96%"",""终 止/调解 (和解)"":""10.05%"",""终 止/其他"":""10.65%"",""其他"":""1.33%"",""总计"":""100%""}",表7 行政复议案件审结情况统计表；统计期间：2018-2018；审理 结果：百分比；维持：50.8%；驳回：12.06%；确认 违法：3.03?；撤销：9.91%；变更：0.21%；责令 履行：1.96%；终 止/调解 (和解)：10.05%；终 止/其他：10.65%；其他：1.33%；总计：100%
record_02a4526b99f35db83534d2cd,dataset_e2864a2e0c6aa0822552ca31,5,合 计,"{""案件类别"":""合 计"",""受 理"":""16926"",""立案复查"":""7553"",""结 案/小 计"":""6731"",""结 案/其中改变原决定"":""247""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：合 计；受 理：16926；立案复查：7553；结 案/小 计：6731；结 案/其中改变原决定：247
record_816859bf0ec4bf951831f7a4,dataset_e2864a2e0c6aa0822552ca31,6,不服不批捕,"{""案件类别"":""不服不批捕"",""受 理"":""187"",""立案复查"":""106"",""结 案/小 计"":""111"",""结 案/其中改变原决定"":""22""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：不服不批捕；受 理：187；立案复查：106；结 案/小 计：111；结 案/其中改变原决定：22
record_08716ed20fef24560857b135,dataset_e2864a2e0c6aa0822552ca31,7,不服不起诉,"{""案件类别"":""不服不起诉"",""受 理"":""3375"",""立案复查"":""2629"",""结 案/小 计"":""2276"",""结 案/其中改变原决定"":""206""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：不服不起诉；受 理：3375；立案复查：2629；结 案/小 计：2276；结 案/其中改变原决定：206
record_34ef76a120b72d5fec5a373e,dataset_e2864a2e0c6aa0822552ca31,8,不服撤案,"{""案件类别"":""不服撤案"",""受 理"":""28"",""立案复查"":""11"",""结 案/小 计"":""10"",""结 案/其中改变原决定"":""1""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：不服撤案；受 理：28；立案复查：11；结 案/小 计：10；结 案/其中改变原决定：1
record_d448642f6ce31d0629d9dc23,dataset_e2864a2e0c6aa0822552ca31,9,不服其他诉讼终结的刑事处 理决定,"{""案件类别"":""不服其他诉讼终结的刑事处 理决定"",""受 理"":""189"",""立案复查"":""66"",""结 案/小 计"":""62"",""结 案/其中改变原决定"":""18""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：不服其他诉讼终结的刑事处 理决定；受 理：189；立案复查：66；结 案/小 计：62；结 案/其中改变原决定：18
record_39b6283e82a7b9dd74f15ad2,dataset_e2864a2e0c6aa0822552ca31,10,不服刑事判决裁定,"{""案件类别"":""不服刑事判决裁定"",""受 理"":""13147"",""立案复查"":""4741"",""结 案/小 计"":""4272"",""结 案/其中改变原决定"":""-""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：不服刑事判决裁定；受 理：13147；立案复查：4741；结 案/小 计：4272；结 案/其中改变原决定：-
record_9ca27b159f2f2b357b1a61ee,dataset_e2864a2e0c6aa0822552ca31,12,指标解释:,"{""案件类别"":""指标解释:""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：指标解释:
record_b32a2ff7721a896d38237e62,dataset_e2864a2e0c6aa0822552ca31,13,1.受理:指人民检察院接受申诉案件。包括来信来访。,"{""案件类别"":""1.受理:指人民检察院接受申诉案件。包括来信来访。""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：1.受理:指人民检察院接受申诉案件。包括来信来访。
record_d5b8c48a838792e02233b00d,dataset_e2864a2e0c6aa0822552ca31,14,"2.立案复查:指人民检察院接受申诉后,经审查决定立案进行复查。","{""案件类别"":""2.立案复查:指人民检察院接受申诉后,经审查决定立案进行复查。""}","表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：2.立案复查:指人民检察院接受申诉后,经审查决定立案进行复查。"
record_bf8fafef83243116a0162bca,dataset_e2864a2e0c6aa0822552ca31,15,3.结案:指立案复查有结果的案件。,"{""案件类别"":""3.结案:指立案复查有结果的案件。""}",表8 2018年人民检察院办理刑事申诉案件情况统计表；统计期间：2018-2018；案件类别：3.结案:指立案复查有结果的案件。
record_3263d87879c2f7dc7acd403b,dataset_f41594e7fa29d08071efd1c5,4,合 计,"{""案件类别"":""合 计"",""收 案"":""7192"",""结 案"":""5664"",""未结"":""6735""}",表8 2018年全国法院国际司法协助案件情况统计表；统计期间：2018-2018；案件类别：合 计；收 案：7192；结 案：5664；未结：6735
record_dfe247ab78eae1b612dd915e,dataset_f41594e7fa29d08071efd1c5,5,承认与执行申请审查,"{""案件类别"":""承认与执行申请审查"",""收 案"":""903"",""结 案"":""858"",""未结"":""120""}",表8 2018年全国法院国际司法协助案件情况统计表；统计期间：2018-2018；案件类别：承认与执行申请审查；收 案：903；结 案：858；未结：120
record_18d741f68c724c2b9ea27cdf,dataset_f41594e7fa29d08071efd1c5,6,送达文书,"{""案件类别"":""送达文书"",""收 案"":""6266"",""结 案"":""4793"",""未结"":""6563""}",表8 2018年全国法院国际司法协助案件情况统计表；统计期间：2018-2018；案件类别：送达文书；收 案：6266；结 案：4793；未结：6563
record_d67b18342f3b325c53daa864,dataset_f41594e7fa29d08071efd1c5,7,调查取证,"{""案件类别"":""调查取证"",""收 案"":""23"",""结 案"":""13"",""未结"":""52""}",表8 2018年全国法院国际司法协助案件情况统计表；统计期间：2018-2018；案件类别：调查取证；收 案：23；结 案：13；未结：52
record_b133256a4c554f1b54e3b7d3,dataset_f41594e7fa29d08071efd1c5,8,被判刑人移管,"{""案件类别"":""被判刑人移管""}",表8 2018年全国法院国际司法协助案件情况统计表；统计期间：2018-2018；案件类别：被判刑人移管
record_ed55a03928c722ffa301bd26,dataset_f41594e7fa29d08071efd1c5,9,引渡,"{""案件类别"":""引渡""}",表8 2018年全国法院国际司法协助案件情况统计表；统计期间：2018-2018；案件类别：引渡
record_9dc4dd180337c8033f141ac1,dataset_1c0307ed7c0789ed29cf9415,3,广东,"{""省份"":""广东"",""数量"":""19007"",""省份__2"":""湖南"",""数量__2"":""8431"",""省份__3"":""上海"",""数量__3"":""4495"",""省份__4"":""甘肃"",""数量__4"":""2338""}",表8 省、自治区、直辖市和兵团行政应诉案件情况统计表(按数量降序排列)；统计期间：2018-2018；省份：广东；数量：19007；省份__2：湖南；数量__2：8431；省份__3：上海；数量__3：4495；省份__4：甘肃；数量__4：2338
record_b9862c210e716dd9d65ace89,dataset_1c0307ed7c0789ed29cf9415,4,河南,"{""省份"":""河南"",""数量"":""17369"",""省份__2"":""福建"",""数量__2"":""7126"",""省份__3"":""江西"",""数量__3"":""4380"",""省份__4"":""宁夏"",""数量__4"":""2305""}",表8 省、自治区、直辖市和兵团行政应诉案件情况统计表(按数量降序排列)；统计期间：2018-2018；省份：河南；数量：17369；省份__2：福建；数量__2：7126；省份__3：江西；数量__3：4380；省份__4：宁夏；数量__4：2305
record_5fb5616703572dab713b6dc1,dataset_1c0307ed7c0789ed29cf9415,5,山东,"{""省份"":""山东"",""数量"":""14241"",""省份__2"":""安徽"",""数量__2"":""6990"",""省份__3"":""陕西"",""数量__3"":""4006"",""省份__4"":""内蒙古"",""数量__4"":""2171""}",表8 省、自治区、直辖市和兵团行政应诉案件情况统计表(按数量降序排列)；统计期间：2018-2018；省份：山东；数量：14241；省份__2：安徽；数量__2：6990；省份__3：陕西；数量__3：4006；省份__4：内蒙古；数量__4：2171
record_f946557c8214dfc0b421f530,dataset_1c0307ed7c0789ed29cf9415,6,江苏,"{""省份"":""江苏"",""数量"":""13642"",""省份__2"":""重庆"",""数量__2"":""6622"",""省份__3"":""天津"",""数量__3"":""3493"",""省份__4"":""吉林"",""数量__4"":""2036""}",表8 省、自治区、直辖市和兵团行政应诉案件情况统计表(按数量降序排列)；统计期间：2018-2018；省份：江苏；数量：13642；省份__2：重庆；数量__2：6622；省份__3：天津；数量__3：3493；省份__4：吉林；数量__4：2036
record_f11b57d4a6a6cae69d6b5d2b,dataset_1c0307ed7c0789ed29cf9415,7,浙江,"{""省份"":""浙江"",""数量"":""10898"",""省份__2"":""湖北"",""数量__2"":""6179"",""省份__3"":""云南"",""数量__3"":""3341"",""省份__4"":""新疆"",""数量__4"":""1103""}",表8 省、自治区、直辖市和兵团行政应诉案件情况统计表(按数量降序排列)；统计期间：2018-2018；省份：浙江；数量：10898；省份__2：湖北；数量__2：6179；省份__3：云南；数量__3：3341；省份__4：新疆；数量__4：1103
record_afe4377201596a1927e02726,dataset_1c0307ed7c0789ed29cf9415,8,四川,"{""省份"":""四川"",""数量"":""10384"",""省份__2"":""辽宁"",""数量__2"":""6059"",""省份__3"":""黑龙江"",""数量__3"":""2915"",""省份__4"":""青海"",""数量__4"":""565""}",表8 省、自治区、直辖市和兵团行政应诉案件情况统计表(按数量降序排列)；统计期间：2018-2018；省份：四川；数量：10384；省份__2：辽宁；数量__2：6059；省份__3：黑龙江；数量__3：2915；省份__4：青海；数量__4：565
